2449,インフォコム株式会社,http://www.infocom.co.jp/,東証1部
2450,グンゼ株式会社,http://www.gunze.co.jp/,東証1部
2459,森永製菓株式会社,http://www.morinaga.co.jp/,東証1部
2501,りらいあコミュニケーションズ株式会社,http://www.relia-group.com/,東証1部
2511,株式会社ドクターシーラボ ,http://www.ci-labo.com/,東証1部
2514,株式会社リーガルコーポレーション,http://www.regal.co.jp/contents/,JASDAQ
2516,株式会社ミクシィ,http://mixi.co.jp/,マザーズ
2535,株式会社　学研ホールディングス,http://www.gakken.co.jp/,東証1部
2557,株式会社プレナス,http://www.plenus.co.jp/,東証1部
2559,株式会社イマジカ・ロボット ホールディングス,http://www.imagicarobot.jp,JASDAQスタンダード
2565,株式会社コーセー,http://www.kose.co.jp/jp/ja/index.html,東証1部
2566,株式会社ブレインパッド,http://www.brainpad.co.jp/,東証1部
2578,株式会社コナカ,http://www.konaka.co.jp/index.html,東証1部
2585,富士フイルム株式会社,http://fujifilm.jp/,東証1部
2588,日清食品株式会社,http://www.nissinfoods.co.jp/index.html,東証1部
2598,明治乳業株式会社,http://www.meinyu.co.jp/,東証1部
2600,参天製薬株式会社,http://www.santen.co.jp/,東証1部
2606,株式会社サンエー・インターナショナル,http://www.sanei.net/,東証1部
2614,株式会社テレビ朝日,http://www.tv-asahi.co.jp/,東証1部
2631,アサヒビール株式会社,http://www.asahibeer.co.jp/,東証1部
2632,株式会社アルチザネットワークス,http://www.artiza.co.jp/,マザーズ
2633,株式会社ボルテージ,http://www.voltage.co.jp/,東証1部
2635,アツギ株式会社,http://www.atsugi.co.jp/index.html,東証1部
2645,株式会社アドバネクス,http://www.advanex.co.jp,東証1部
2666,株式会社　不二家,http://www.fujiya-peko.co.jp/index.html,東証1部
2682,株式会社シーマ,http://cima-ir.jp/,JASDAQ
2688,aaaaaa,http://www.yahoo.co.jp,東証1部
2691,東京建物株式会社,http://www.tatemono.com/index.html,東証1部
2693,株式会社ハピネット,http://www.happinet.co.jp/,東証1部
2734,株式会社テレビ東京ホールディングス,http://www.txhd.co.jp/,東証1部
2737,日本マクドナルド株式会社,http://www.mcdonalds.co.jp/,JASDAQ
2748,株式会社ダイヤモンドダイニング,http://www.diamond-dining.com/index.html,JASDAQスタンダード
2755,SBIホールディングス株式会社,http://www.sbigroup.co.jp/investors/,東証1部
2766,東京急行電鉄株式会社,http://www.tokyu.co.jp/,東証1部
2770,コンビ株式会社,http://www.combi.co.jp/,東証1部
2787,東京電力株式会社,http://www.tepco.co.jp/,東証1部
2806,株式会社ノア,http://www.noah-corp.com,セントレックス
2814,株式会社ケアネット,http://www.carenet.co.jp/,マザーズ
2816,株式会社廣済堂,https://www.kosaido.co.jp/,東証1部
2824,株式会社プロネクサス,http://www.pronexus.co.jp/home/index.html,東証1部
2828,株式会社エヌ・ティ・ティ・ドコモ,http://www.nttdocomo.co.jp/,東証1部
2832,株式会社ヒノキヤグループ,http://www.hinokiya-group.jp/,東証1部
2836,本田技研工業株式会社,http://www.honda.co.jp/,東証1部
2856,KDDI株式会社,http://www.kddi.com/,東証1部
2868,株式会社ガリバーインターナショナル,http://www.glv.co.jp/,東証1部
2877,帝人株式会社,http://www.teijin.co.jp/about/company/profile.html,東証1部
2883,株式会社アミューズ,http://www.amuse.co.jp,東証1部
2895,西日本旅客鉄道株式会社,http://www.westjr.co.jp/,東証1部
2898,ライオン株式会社,http://www.lion.co.jp/ja/,東証1部
2914,株式会社ローソン,http://www.lawson.co.jp/,東証1部
2917,株式会社電算システム,http://www.densan-s.co.jp/,東証2部
