2333,アフラック（アメリカンファミリー生命保険会社）,その他国内市場,AFL,,http://www.aflac.co.jp/,
2334,味の素株式会社,東証1部,2802,,http://www.ajinomoto.co.jp/,
2374,ユニ・チャーム株式会社,東証1部,8113,1.22344428,http://www.unicharm.co.jp/index.html,
2375,ジャパンベストレスキューシステム株式会社,東証1部,2453,,http://www.jbr.co.jp/,
2380,株式会社ローソン,東証1部,2651,,http://www.lawson.co.jp/index.html,
2409,株式会社アサヒペン,大証2部,4623,1.03977437,http://www.asahipen.jp,
2436,三菱UFJリース株式会社,東証1部,8593,0.96476854,http://www.lf.mufg.jp/,
2437,株式会社ネクスト,東証1部,NXT,,http://www.next-group.jp/,
2438,リスクモンスター株式会社,JASDAQスタンダード,3768,,http://www.riskmonster.co.jp,
2439,株式会社 ワールド,東証1部,3612,,http://corp.world.co.jp/,
2441,アサヒビール株式会社,東証1部,2502,,http://www.asahibeer.co.jp/,
2449,インフォコム株式会社,東証1部,4348,1.31325432,http://www.infocom.co.jp/,
2450,グンゼ株式会社,東証1部,3002,,http://www.gunze.co.jp/,
2459,森永製菓株式会社,東証1部,2201,,http://www.morinaga.co.jp/,
2501,りらいあコミュニケーションズ株式会社,東証1部,4708,1.08842653,http://www.relia-group.com/,
2511,株式会社ドクターシーラボ,東証1部,,,http://www.ci-labo.com/,
